Model,Scenario,Region,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Reference,IEA Energy Statistics (r2022),QAT,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),QAT,Secondary Energy|Electricity|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),QAT,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),QAT,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),QAT,Secondary Energy|Electricity|Oil,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),QAT,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),QAT,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),QAT,Secondary Energy|Electricity|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy,EJ/yr,1.46202035,1.49449785,1.4583597,1.3304792399999998,1.3165151899999998,1.32634842,1.3236453499999998,1.3888045599999999,1.40002819,1.37896876
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Biomass,EJ/yr,0.17172424,0.1531476,0.16366767999999998,0.15968211999999998,0.15934131999999998,0.15640536,0.16257373,0.16565626,0.15835964,0.16317246
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Coal,EJ/yr,0.29244661,0.34103835,0.31777987999999996,0.24096842999999998,0.2419892,0.24892187,0.22471146,0.22995837,0.21922185,0.21187683999999998
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Fossil,EJ/yr,1.0980397499999999,1.16104255,1.1147491699999998,0.9785847099999999,0.9584041299999999,0.97350123,0.95930503,1.0207066,1.03228847,0.9987103799999999
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Gas,EJ/yr,0.4516884,0.4649463,0.45122759999999995,0.4119372,0.39143249999999996,0.3733497,0.37780599,0.40238517999999995,0.41210486999999996,0.38280197
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Geothermal,EJ/yr,0.000927,0.0009299999999999999,0.0009059999999999999,0.001058,0.001052,0.001075,0.0013269999999999998,0.0013594899999999999,0.0013115099999999999,0.00128781
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Hydro,EJ/yr,0.0715788,0.0530208,0.0434376,0.053845199999999996,0.0677016,0.059878799999999996,0.0649008,0.05218005,0.06359113999999999,0.05609024
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Nuclear,EJ/yr,0.041842800000000006,0.042289200000000006,0.041277600000000005,0.0418248,0.042033600000000004,0.041904000000000004,0.0406296,0.041431932000000005,0.040958784000000005,0.040608612
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Oil,EJ/yr,0.35390474,0.3550579,0.34574169,0.32567908,0.32498243,0.35122966,0.35678758,0.38836305,0.40096175,0.40403157
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Solar,EJ/yr,4e-06,5.600000000000001e-06,3.2800000000000004e-05,0.0015210000000000002,0.0058406000000000005,0.007156200000000001,0.006574000000000001,0.006711262000000001,0.006406298,0.0064297320000000005
Reference,IEA Energy Statistics (r2022),ROU,Primary Energy|Wind,EJ/yr,0.0011015999999999999,0.0049968,0.009504,0.016272,0.0223236,0.0254268,0.023724,0.026664129999999998,0.022759989999999997,0.02438211
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity,EJ/yr,0.21822840000000002,0.22319640000000002,0.2115864,0.21072960000000002,0.23472720000000002,0.2373192,0.23254200000000003,0.23017402800000003,0.231996096,0.21311182800000003
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Biomass,EJ/yr,0.0003996,0.0007128000000000001,0.0007632,0.0009072,0.0018180000000000002,0.0018864,0.0019116,0.0018905760000000001,0.001573668,0.0018149400000000001
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Coal,EJ/yr,0.07467120000000001,0.0892908,0.0824832,0.0610344,0.06410880000000001,0.06559200000000001,0.0575316,0.060686676,0.05670576000000001,0.04942764
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Fossil,EJ/yr,0.10330560000000001,0.12217320000000001,0.1165752,0.0963684,0.09503280000000001,0.10108800000000001,0.094824,0.101326968,0.09673686000000001,0.083816496
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Gas,EJ/yr,0.026143200000000002,0.030114000000000002,0.031388400000000004,0.033318,0.029174400000000003,0.0337896,0.034758000000000004,0.038362104,0.037875492000000004,0.03223476
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Hydro,EJ/yr,0.07157880000000001,0.05302080000000001,0.04343760000000001,0.0538452,0.0677016,0.0598788,0.06490080000000001,0.052180056,0.06359115600000001,0.056090232000000004
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Nuclear,EJ/yr,0.041842800000000006,0.042289200000000006,0.041277600000000005,0.0418248,0.042033600000000004,0.041904000000000004,0.0406296,0.041431932000000005,0.040958784000000005,0.040608612
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Oil,EJ/yr,0.0024912000000000003,0.0027684000000000003,0.0027036,0.002016,0.0017496000000000002,0.0017064,0.0025344,0.002278188,0.0021556080000000003,0.0021540960000000003
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Solar,EJ/yr,0.0,3.6000000000000003e-06,2.8800000000000002e-05,0.001512,0.005817600000000001,0.0071352,0.0065520000000000005,0.006680412,0.006375708000000001,0.006399432000000001
Reference,IEA Energy Statistics (r2022),ROU,Secondary Energy|Electricity|Wind,EJ/yr,0.0011016,0.0049968,0.009504,0.016272000000000002,0.022323600000000002,0.025426800000000003,0.023724000000000002,0.026664120000000003,0.022759992000000003,0.024382116000000002
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy,EJ/yr,29.02712502,29.964784809999998,30.35151049,29.48382595,29.557064099999998,28.97827234,29.8568856,30.41009402,32.30215234,32.34933188
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Biomass,EJ/yr,0.12344699999999999,0.126552,0.133126,0.12664899999999998,0.115631,0.1218136,0.122071,0.112657,0.11576847,0.12352561
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Coal,EJ/yr,4.59419156,4.676761389999999,4.96566888,4.60981968,4.48254515,5.05504399,4.907463389999999,4.868470299999999,5.1593484499999995,5.52781346
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Fossil,EJ/yr,26.47540214,27.40148469,27.711446329999998,26.85254667,26.84690174,26.140518519999997,26.95607733,27.431966239999998,29.29023323,29.28693624
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Gas,EJ/yr,16.058224799999998,16.5793194,16.2078867,16.1688933,16.136676899999998,15.250557599999999,15.5461149,16.11738742,17.92271212,17.50225614
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Geothermal,EJ/yr,0.0018180000000000002,0.0018792000000000001,0.0017172,0.0018094,0.0018290000000000001,0.0018682000000000002,0.0018126000000000001,0.00156582,0.0015348240000000002,0.0015576480000000002
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Hydro,EJ/yr,0.5993388,0.5970384,0.5972328,0.6521435999999999,0.6309612,0.6047748,0.6646032,0.6660472599999999,0.68811052,0.70098257
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Nuclear,EJ/yr,0.6281270000000001,0.6380696,0.6542314,0.6361648000000001,0.6657072,0.7178720000000001,0.7224474000000001,0.7459081280000001,0.750459984,0.7665890280000001
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Oil,EJ/yr,5.82298578,6.1454039,6.53789075,6.07383369,6.2276796899999995,5.8349169299999994,6.50249904,6.44610852,6.20817266,6.256866639999999
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.000576,0.001206,0.0016632,0.0020070360000000002,0.0025918200000000003,0.004605912
Reference,IEA Energy Statistics (r2022),RUS,Primary Energy|Wind,EJ/yr,1.44e-05,1.8e-05,1.8e-05,1.8e-05,0.0003456,0.0005327999999999999,0.0005327999999999999,0.0005043199999999999,0.0008347799999999999,0.00119086
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity,EJ/yr,3.7300176000000005,3.7908036000000003,3.8495268000000005,3.8073204000000005,3.8243988000000004,3.8362428000000004,3.920202,3.931813872,4.007547684,4.030917624000001
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Biomass,EJ/yr,0.0001296,0.000126,0.000162,0.0001332,0.00011520000000000001,0.00010800000000000001,0.00011520000000000001,0.00030304800000000004,0.000261072,3.9600000000000005e-07
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Coal,EJ/yr,0.6077952000000001,0.6015240000000001,0.618894,0.5931504000000001,0.580932,0.5808204,0.62595,0.6384559320000001,0.6496260840000001,0.6880265640000001
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Fossil,EJ/yr,2.5152228,2.5691544000000004,2.6112744,2.5323984000000004,2.5400376000000002,2.524284,2.5438716,2.5300712880000003,2.57776578,2.5702372440000003
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Gas,EJ/yr,1.8739044000000002,1.8691272,1.8913572,1.9079064000000001,1.9205748000000002,1.9070964000000001,1.8784368000000002,1.866503052,1.8993153240000002,1.8514006920000001
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0018180000000000002,0.0018792000000000001,0.0017172,0.0015984,0.0016380000000000001,0.0016452,0.0016056000000000002,0.00156582,0.0015348240000000002,0.0015576480000000002
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Hydro,EJ/yr,0.5993388000000001,0.5970384000000001,0.5972328,0.6521436,0.6309612,0.6047748000000001,0.6646032000000001,0.666047268,0.6881105160000001,0.700982568
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Nuclear,EJ/yr,0.6134940000000001,0.6225876,0.6391224000000001,0.6210288,0.6507252,0.7036920000000001,0.7078104000000001,0.7313150880000001,0.7364489040000001,0.7523430480000001
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Oil,EJ/yr,0.0335232,0.09850320000000001,0.10102320000000001,0.031341600000000004,0.038530800000000004,0.0363672,0.0394848,0.025112304000000002,0.028824372,0.030809988000000003
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.000576,0.001206,0.0016632,0.0020070360000000002,0.0025918200000000003,0.004605912
Reference,IEA Energy Statistics (r2022),RUS,Secondary Energy|Electricity|Wind,EJ/yr,1.4400000000000001e-05,1.8e-05,1.8e-05,1.8e-05,0.00034560000000000005,0.0005328,0.0005328,0.000504324,0.0008347680000000001,0.0011908440000000001
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy,EJ/yr,7.34412913,7.69354,7.8993929099999995,7.855015069999999,8.65298269,9.06002317,8.99368647,9.164326449999999,8.94573385,8.983957
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Biomass,EJ/yr,0.00025039999999999996,0.0002812,0.0002812,0.0002822,0.0002822,0.00031299999999999996,0.00031299999999999996,0.00031422,0.00031991999999999996,0.00032531
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Fossil,EJ/yr,7.34386434,7.69324079,7.89902531,7.85459247,8.65254929,9.05924576,8.99290907,9.16345317,8.94485489,8.98207461
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Gas,EJ/yr,2.507895,2.5543377,2.7733328999999998,2.8028394,2.9113208999999998,2.9841039,3.1051602,3.26609619,3.31209754,3.3577249
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Oil,EJ/yr,4.83596934,5.1389030899999995,5.12569241,5.05175307,5.74122839,6.07514186,5.887748869999999,5.89735698,5.632757349999999,5.62434971
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Solar,EJ/yr,1.4400000000000001e-05,1.8e-05,8.640000000000001e-05,0.00014040000000000002,0.00015120000000000002,0.0004644,0.0004644,0.00055908,0.00055908,0.001557072
Reference,IEA Energy Statistics (r2022),SAU,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity,EJ/yr,0.8642556000000001,0.9002952000000001,1.0393632000000002,1.0877688,1.2112488000000001,1.2925008,1.3235148,1.361872908,1.39274604,1.3879324080000002
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Fossil,EJ/yr,0.8642412,0.9002772000000001,1.0392768000000001,1.0876284,1.2110976,1.2920364000000002,1.3230504,1.3613138280000001,1.3921869960000002,1.3863753360000002
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Gas,EJ/yr,0.3987684,0.39015720000000004,0.42118200000000006,0.47849040000000004,0.45850680000000005,0.48198240000000003,0.6198048,0.7360592400000001,0.806504184,0.78279858
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Oil,EJ/yr,0.4654728,0.51012,0.6180948,0.6091380000000001,0.7525908000000001,0.810054,0.7032456,0.625254588,0.585682812,0.603576756
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Solar,EJ/yr,1.4400000000000001e-05,1.8e-05,8.640000000000001e-05,0.00014040000000000002,0.00015120000000000002,0.0004644,0.0004644,0.00055908,0.00055908,0.001557072
Reference,IEA Energy Statistics (r2022),SAU,Secondary Energy|Electricity|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy,EJ/yr,0.65937495,0.70752703,0.6043374,0.7393465899999999,0.76337121,0.76802242,0.79367281,0.7953526599999999,0.81104241,0.8276240899999999
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Biomass,EJ/yr,0.46235699999999996,0.465696,0.46458099999999997,0.46816199999999997,0.47187799999999996,0.475607,0.47934699999999997,0.48330196,0.4935094,0.50390472
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Fossil,EJ/yr,0.17469074999999998,0.21854983,0.1156652,0.24009859,0.25781160999999997,0.26163902,0.2837618,0.2751939,0.27985900999999996,0.28453055
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Gas,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Hydro,EJ/yr,0.0223272,0.0232812,0.0238284,0.029934,0.0320868,0.030312,0.028983599999999998,0.0336492,0.034765199999999996,0.036280019999999996
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Oil,EJ/yr,0.17469074999999998,0.21854983,0.1156652,0.24009859,0.25781160999999997,0.26163902,0.2837618,0.2751939,0.27985900999999996,0.28453055
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity,EJ/yr,0.026996400000000004,0.030438000000000003,0.0339696,0.037022400000000004,0.04095360000000001,0.0469692,0.0519444,0.055951200000000006,0.05852016,0.060755580000000003
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Fossil,EJ/yr,0.0046692,0.0071568000000000005,0.010141200000000001,0.007088400000000001,0.008866800000000001,0.0166572,0.022960800000000003,0.022302036,0.023754960000000002,0.024475536000000003
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Gas,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Hydro,EJ/yr,0.022327200000000002,0.023281200000000002,0.023828400000000003,0.029934000000000002,0.032086800000000006,0.030312000000000002,0.0289836,0.033649200000000004,0.0347652,0.036280008
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Oil,EJ/yr,0.0046692,0.0071568000000000005,0.010141200000000001,0.007088400000000001,0.008866800000000001,0.0166572,0.022960800000000003,0.022302036,0.023754960000000002,0.024475536000000003
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SDN,Secondary Energy|Electricity|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy,EJ/yr,0.16579368,0.17225994,0.16853379,0.15560415,0.16877703,0.18132873,0.18068307,0.18013166,0.1827664,0.20104145999999998
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Biomass,EJ/yr,0.084614,0.08713599999999999,0.089041,0.072518,0.074127,0.068199,0.064634,0.06749247,0.06762686999999999,0.07299428999999999
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Coal,EJ/yr,0.00743789,0.010418229999999999,0.00904469,0.0090706,0.012491509999999999,0.0157051,0.01910009,0.013984739999999999,0.018002419999999998,0.01773698
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Fossil,EJ/yr,0.07928707,0.08306394,0.07713639,0.08126496,0.09317483,0.11153453999999999,0.11421848,0.11058108,0.11210368999999999,0.12512146
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Gas,EJ/yr,0.0008738999999999999,0.0006776999999999999,0.0009747,0.0015534,0.0013193999999999999,0.0008514,0.0007901999999999999,0.0008557399999999999,0.00044576999999999996,0.00050273
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Oil,EJ/yr,0.07097528,0.07196801,0.067117,0.07064096,0.07936391999999999,0.09497804,0.09432818999999999,0.0957406,0.09365549999999999,0.10688175
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Solar,EJ/yr,1.0800000000000002e-05,1.0800000000000002e-05,1.4400000000000001e-05,1.4400000000000001e-05,1.4400000000000001e-05,1.4400000000000001e-05,2.1600000000000003e-05,0.000325908,0.0009087120000000001,0.0010476
Reference,IEA Energy Statistics (r2022),SEN,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.328e-05
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity,EJ/yr,0.011073600000000001,0.0113436,0.01242,0.0128196,0.014014800000000001,0.014943600000000001,0.016045200000000003,0.01587366,0.016823052,0.018746532000000003
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity|Biomass,EJ/yr,0.0002664,0.0002772,0.000162,0.0002124,0.00024480000000000004,0.00026280000000000005,0.0002268,0.000279,0.00031878,0.00042393600000000003
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity|Coal,EJ/yr,0.0,0.0,0.0,0.0,7.560000000000001e-05,0.00072,0.0013968000000000001,0.001127268,0.001780164,0.0027522000000000002
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity|Fossil,EJ/yr,0.010476000000000001,0.010684800000000001,0.011815200000000001,0.0123624,0.0136512,0.014540400000000002,0.015627600000000002,0.015092856000000002,0.015275916,0.016983936
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity|Gas,EJ/yr,0.00030240000000000003,0.00023040000000000002,0.000504,0.0005364,0.00045000000000000004,0.0002952,0.00027360000000000004,0.00023119200000000002,0.000143136,0.00020804400000000003
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),SEN,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
